Farming implementation started at 2025-03-08 11:04:52
Using XP formula: 20 + (farmingLevel * 5)
Processing silentgear
potted_netherwood_sapling - Farming Level: 0, XP: 20
avocado_fruit_leaves - Farming Level: 0, XP: 20
cauliflower_plant - Farming Level: 0, XP: 20
blueberry_basket - Farming Level: 0, XP: 20
plum_fruit_sapling - Farming Level: 0, XP: 20
glow_berry_basket - Farming Level: 0, XP: 20
strawberry_plant - Farming Level: 0, XP: 20
turnip_plant - Farming Level: 0, XP: 20
eggplant_basket - Farming Level: 0, XP: 20
red_mushroom_basket - Farming Level: 0, XP: 20
cauliflower_basket - Farming Level: 0, XP: 20
potted_pear_fruit_sapling - Farming Level: 0, XP: 20
orange_fruit_leaves - Farming Level: 0, XP: 20
cabbage_plant - Farming Level: 0, XP: 20
orange_fruit_leaves - Farming Level: 0, XP: 20
blueberry_plant - Farming Level: 0, XP: 20
chive_seeds - Farming Level: 0, XP: 20
cabbage_seeds - Farming Level: 0, XP: 20
green_bean - Farming Level: 0, XP: 20
strawberry_seeds - Farming Level: 0, XP: 20
radish_plant - Farming Level: 0, XP: 20
ginger_plant - Farming Level: 0, XP: 20
pea_plant - Farming Level: 0, XP: 20
radish_seeds - Farming Level: 0, XP: 20
zucchini_plant - Farming Level: 0, XP: 20
lemon_fruit_leaves - Farming Level: 0, XP: 20
asparagus_seeds - Farming Level: 0, XP: 20
green_bean_plant - Farming Level: 0, XP: 20
eggplant_seeds - Farming Level: 0, XP: 20
squash_plant - Farming Level: 0, XP: 20
onion_basket - Farming Level: 0, XP: 20
green_bean_basket - Farming Level: 0, XP: 20
garlic_bulb - Farming Level: 0, XP: 20
broccoli_plant - Farming Level: 0, XP: 20
lettuce_seeds - Farming Level: 0, XP: 20
green_pepper_seeds - Farming Level: 0, XP: 20
tomato_seeds - Farming Level: 0, XP: 20
green_pepper - Farming Level: 0, XP: 20
eggplant - Farming Level: 0, XP: 20
mint_seeds - Farming Level: 0, XP: 20
fruit_leaves - Farming Level: 0, XP: 20
turnip_seeds - Farming Level: 0, XP: 20
lemongrass_seeds - Farming Level: 0, XP: 20
strawberry - Farming Level: 0, XP: 20
golden_carrot_basket - Farming Level: 200, XP: 1020
barley_plant - Farming Level: 0, XP: 20
raspberry_basket - Farming Level: 0, XP: 20
pear_fruit_sapling - Farming Level: 0, XP: 20
fresh_peppercorn - Farming Level: 0, XP: 20
lemon_fruit_sapling - Farming Level: 0, XP: 20
thyme_seeds - Farming Level: 0, XP: 20
blueberry_seeds - Farming Level: 0, XP: 20
green_pepper_basket - Farming Level: 0, XP: 20
rye_plant - Farming Level: 0, XP: 20
cabbage - Farming Level: 0, XP: 20
tomato - Farming Level: 0, XP: 20
wheat_basket - Farming Level: 0, XP: 20
sweet_potato - Farming Level: 0, XP: 20
rice_basket - Farming Level: 0, XP: 20
cabbage_basket - Farming Level: 0, XP: 20
lettuce_basket - Farming Level: 0, XP: 20
cucumber_plant - Farming Level: 0, XP: 20
lime_fruit_sapling - Farming Level: 0, XP: 20
grape_vines_plant_block - Farming Level: 0, XP: 20
peach_fruit_leaves - Farming Level: 0, XP: 20
raspberry - Farming Level: 0, XP: 20
corn_basket - Farming Level: 0, XP: 20
cucumber_seeds - Farming Level: 0, XP: 20
celery_plant - Farming Level: 0, XP: 20
parsley_seeds - Farming Level: 0, XP: 20
carrot_basket - Farming Level: 0, XP: 20
eggplant_plant - Farming Level: 0, XP: 20
garlic_plant - Farming Level: 0, XP: 20
avocado_fruit_sapling - Farming Level: 0, XP: 20
blackberry - Farming Level: 0, XP: 20
corn_stalk - Farming Level: 0, XP: 20
zucchini_seeds - Farming Level: 0, XP: 20
oats_plant - Farming Level: 0, XP: 20
blackberry_seeds - Farming Level: 0, XP: 20
turmeric_plant - Farming Level: 0, XP: 20
lime_fruit_leaves - Farming Level: 0, XP: 20
rice_plant - Farming Level: 0, XP: 20
tomato_basket - Farming Level: 0, XP: 20
blackberry_plant - Farming Level: 0, XP: 20
peppercorn_placeable_herb - Farming Level: 0, XP: 20
lettuce_plant - Farming Level: 0, XP: 20
sweet_berry_basket - Farming Level: 0, XP: 20
sage_seeds - Farming Level: 0, XP: 20
peach_fruit_sapling - Farming Level: 0, XP: 20
blueberry - Farming Level: 0, XP: 20
cherry_fruit_leaves - Farming Level: 0, XP: 20
cherry_fruit_sapling - Farming Level: 0, XP: 20
bay_leaf_seeds - Farming Level: 0, XP: 20
peppercorn_seeds - Farming Level: 0, XP: 20
garlic_basket - Farming Level: 0, XP: 20
orange_fruit_sapling - Farming Level: 0, XP: 20
beetroot_basket - Farming Level: 0, XP: 20
broccoli_seeds - Farming Level: 0, XP: 20
cauliflower - Farming Level: 0, XP: 20
raspberry_seeds - Farming Level: 0, XP: 20
onion_plant - Farming Level: 0, XP: 20
green_pepper_plant - Farming Level: 0, XP: 20
raspberry_plant - Farming Level: 0, XP: 20
rosemary_seeds - Farming Level: 0, XP: 20
corn - Farming Level: 0, XP: 20
basil_seeds - Farming Level: 0, XP: 20
rice_item - Farming Level: 0, XP: 20
asparagus_plant - Farming Level: 0, XP: 20
corn_kernels - Farming Level: 0, XP: 20
turnip_plant - Farming Level: 0, XP: 20
pineapple_plant - Farming Level: 0, XP: 20
brown_mushroom_basket - Farming Level: 0, XP: 20
peppercorn_herb - Farming Level: 0, XP: 20
tomato_plant - Farming Level: 0, XP: 20
mustard_seeds - Farming Level: 0, XP: 20
onion - Farming Level: 0, XP: 20
plum_fruit_leaves - Farming Level: 0, XP: 20
oregano_seeds - Farming Level: 0, XP: 20
potato_basket - Farming Level: 0, XP: 20
green_bean_seeds - Farming Level: 0, XP: 20
celery_seeds - Farming Level: 0, XP: 20
blackberry_basket - Farming Level: 0, XP: 20
cauliflower_seeds - Farming Level: 0, XP: 20
rice - Farming Level: 0, XP: 20
pear_fruit_leaves - Farming Level: 0, XP: 20
strawberry_basket - Farming Level: 0, XP: 20
rye_seeds - Farming Level: 0, XP: 20
avocado_fruit_leaves - Farming Level: 0, XP: 20
cauliflower_plant - Farming Level: 0, XP: 20
cilantro_seeds - Farming Level: 0, XP: 20
blueberry_basket - Farming Level: 0, XP: 20
plum_fruit_sapling - Farming Level: 0, XP: 20
strawberry_plant - Farming Level: 0, XP: 20
pineapple_seeds - Farming Level: 0, XP: 20
glow_berry_basket - Farming Level: 0, XP: 20
garlic_clove - Farming Level: 0, XP: 20
sweet_potato_plant - Farming Level: 0, XP: 20
dill_seeds - Farming Level: 0, XP: 20
eggplant_basket - Farming Level: 0, XP: 20
lettuce - Farming Level: 0, XP: 20
red_mushroom_basket - Farming Level: 0, XP: 20
cauliflower_basket - Farming Level: 0, XP: 20
sweet_potato_basket - Farming Level: 0, XP: 20
barley_seeds - Farming Level: 0, XP: 20
cabbage_plant - Farming Level: 0, XP: 20
squash_seeds - Farming Level: 0, XP: 20
Processing justdirethings
celestigem_hoe - Farming Level: 0, XP: 20
eclipsealloy_hoe - Farming Level: 0, XP: 20
blazegold_hoe - Farming Level: 200, XP: 1020
ferricore_hoe - Farming Level: 0, XP: 20
Processing integrateddynamics
menril_sapling - Farming Level: 0, XP: 20
menril_sapling - Farming Level: 0, XP: 20
Processing pamhc2trees
chestnut_sapling - Farming Level: 0, XP: 20
breadfruit_sapling - Farming Level: 0, XP: 20
pamdragonfruit - Farming Level: 0, XP: 20
pampassionfruit - Farming Level: 0, XP: 20
pawpaw_sapling - Farming Level: 0, XP: 20
acorn_sapling - Farming Level: 0, XP: 20
dragonfruit_sapling - Farming Level: 0, XP: 20
jackfruit_sapling - Farming Level: 0, XP: 20
pistachio_sapling - Farming Level: 0, XP: 20
pear_sapling - Farming Level: 0, XP: 20
persimmon_sapling - Farming Level: 0, XP: 20
walnut_sapling - Farming Level: 0, XP: 20
plum_sapling - Farming Level: 0, XP: 20
pambreadfruit - Farming Level: 0, XP: 20
peppercorn_sapling - Farming Level: 0, XP: 20
cinnamon_sapling - Farming Level: 0, XP: 20
passionfruit_sapling - Farming Level: 0, XP: 20
lime_sapling - Farming Level: 0, XP: 20
vanillabean_sapling - Farming Level: 0, XP: 20
pamjackfruit - Farming Level: 0, XP: 20
spiderweb_sapling - Farming Level: 0, XP: 20
tamarind_sapling - Farming Level: 0, XP: 20
lychee_sapling - Farming Level: 0, XP: 20
grapefruit_sapling - Farming Level: 0, XP: 20
lemon_sapling - Farming Level: 0, XP: 20
pamgooseberry - Farming Level: 0, XP: 20
fig_sapling - Farming Level: 0, XP: 20
nutmeg_sapling - Farming Level: 0, XP: 20
pamvanillabean - Farming Level: 0, XP: 20
soursop_sapling - Farming Level: 0, XP: 20
pamgrapefruit - Farming Level: 0, XP: 20
pamstarfruit - Farming Level: 0, XP: 20
candlenut_sapling - Farming Level: 0, XP: 20
durian_sapling - Farming Level: 0, XP: 20
olive_sapling - Farming Level: 0, XP: 20
pamacorn - Farming Level: 0, XP: 20
orange_sapling - Farming Level: 0, XP: 20
avocado_sapling - Farming Level: 0, XP: 20
cashew_sapling - Farming Level: 0, XP: 20
guava_sapling - Farming Level: 0, XP: 20
pomegranate_sapling - Farming Level: 0, XP: 20
hazelnut_sapling - Farming Level: 0, XP: 20
almond_sapling - Farming Level: 0, XP: 20
maple_sapling - Farming Level: 0, XP: 20
cherry_sapling - Farming Level: 0, XP: 20
peach_sapling - Farming Level: 0, XP: 20
paperbark_sapling - Farming Level: 0, XP: 20
pampeppercorn - Farming Level: 0, XP: 20
papaya_sapling - Farming Level: 0, XP: 20
pinenut_sapling - Farming Level: 0, XP: 20
coconut_sapling - Farming Level: 0, XP: 20
starfruit_sapling - Farming Level: 0, XP: 20
rambutan_sapling - Farming Level: 0, XP: 20
apple_sapling - Farming Level: 0, XP: 20
date_sapling - Farming Level: 0, XP: 20
apricot_sapling - Farming Level: 0, XP: 20
gooseberry_sapling - Farming Level: 0, XP: 20
banana_sapling - Farming Level: 0, XP: 20
mango_sapling - Farming Level: 0, XP: 20
pecan_sapling - Farming Level: 0, XP: 20
coconut_sapling - Farming Level: 0, XP: 20
cashew_sapling - Farming Level: 0, XP: 20
pamvanillabean - Farming Level: 0, XP: 20
pamgrapefruit - Farming Level: 0, XP: 20
olive_sapling - Farming Level: 0, XP: 20
lemon_sapling - Farming Level: 0, XP: 20
apricot_sapling - Farming Level: 0, XP: 20
fig_sapling - Farming Level: 0, XP: 20
nutmeg_sapling - Farming Level: 0, XP: 20
soursop_sapling - Farming Level: 0, XP: 20
lychee_sapling - Farming Level: 0, XP: 20
pampeppercorn - Farming Level: 0, XP: 20
apple_sapling - Farming Level: 0, XP: 20
walnut_sapling - Farming Level: 0, XP: 20
cinnamon_sapling - Farming Level: 0, XP: 20
breadfruititem - Farming Level: 0, XP: 20
pamjackfruit - Farming Level: 0, XP: 20
dragonfruit_sapling - Farming Level: 0, XP: 20
mango_sapling - Farming Level: 0, XP: 20
paperbark_sapling - Farming Level: 0, XP: 20
pear_sapling - Farming Level: 0, XP: 20
grapefruit_sapling - Farming Level: 0, XP: 20
peach_sapling - Farming Level: 0, XP: 20
jackfruit_sapling - Farming Level: 0, XP: 20
pecan_sapling - Farming Level: 0, XP: 20
guava_sapling - Farming Level: 0, XP: 20
pinenut_sapling - Farming Level: 0, XP: 20
chestnut_sapling - Farming Level: 0, XP: 20
tamarind_sapling - Farming Level: 0, XP: 20
date_sapling - Farming Level: 0, XP: 20
almond_sapling - Farming Level: 0, XP: 20
pamdragonfruit - Farming Level: 0, XP: 20
persimmon_sapling - Farming Level: 0, XP: 20
breadfruit_sapling - Farming Level: 0, XP: 20
pomegranate_sapling - Farming Level: 0, XP: 20
avocado_sapling - Farming Level: 0, XP: 20
rambutan_sapling - Farming Level: 0, XP: 20
starfruit_sapling - Farming Level: 0, XP: 20
orange_sapling - Farming Level: 0, XP: 20
pawpaw_sapling - Farming Level: 0, XP: 20
grapefruititem - Farming Level: 0, XP: 20
banana_sapling - Farming Level: 0, XP: 20
candlenut_sapling - Farming Level: 0, XP: 20
papaya_sapling - Farming Level: 0, XP: 20
roastedacornitem - Farming Level: 0, XP: 20
pamacorn - Farming Level: 0, XP: 20
passionfruit_sapling - Farming Level: 0, XP: 20
maple_sapling - Farming Level: 0, XP: 20
gooseberry_sapling - Farming Level: 0, XP: 20
durian_sapling - Farming Level: 0, XP: 20
plum_sapling - Farming Level: 0, XP: 20
pamgooseberry - Farming Level: 0, XP: 20
pambreadfruit - Farming Level: 0, XP: 20
passionfruititem - Farming Level: 0, XP: 20
acorn_sapling - Farming Level: 0, XP: 20
peppercorn_sapling - Farming Level: 0, XP: 20
hazelnut_sapling - Farming Level: 0, XP: 20
peppercornitem - Farming Level: 0, XP: 20
dragonfruititem - Farming Level: 0, XP: 20
starfruititem - Farming Level: 0, XP: 20
gooseberryitem - Farming Level: 0, XP: 20
pistachio_sapling - Farming Level: 0, XP: 20
spiderweb_sapling - Farming Level: 0, XP: 20
jackfruititem - Farming Level: 0, XP: 20
vanillabean_sapling - Farming Level: 0, XP: 20
vanillabeanitem - Farming Level: 0, XP: 20
pamstarfruit - Farming Level: 0, XP: 20
acornitem - Farming Level: 0, XP: 20
cherry_sapling - Farming Level: 0, XP: 20
pampassionfruit - Farming Level: 0, XP: 20
lime_sapling - Farming Level: 0, XP: 20
Processing everythingcopper
copper_hoe - Farming Level: 100, XP: 520
copper_horse_armor - Farming Level: 100, XP: 520
Processing regions_unexplored
potted_joshua_sapling - Farming Level: 0, XP: 20
potted_orange_coneflower - Farming Level: 0, XP: 20
potted_dead_sapling - Farming Level: 0, XP: 20
potted_kapok_sapling - Farming Level: 0, XP: 20
magnolia_sapling - Farming Level: 0, XP: 20
willow_branch - Farming Level: 0, XP: 20
potted_magnolia_sapling - Farming Level: 0, XP: 20
mycotoxic_mushrooms - Farming Level: 0, XP: 20
white_magnolia_flowers - Farming Level: 0, XP: 20
potted_palm_sapling - Farming Level: 0, XP: 20
flowering_lily_pad - Farming Level: 0, XP: 20
bamboo_sapling - Farming Level: 0, XP: 20
dark_oak_branch - Farming Level: 0, XP: 20
barrel_cactus - Farming Level: 0, XP: 20
mauve_sapling - Farming Level: 0, XP: 20
potted_apple_oak_sapling - Farming Level: 0, XP: 20
potted_alpha_sapling - Farming Level: 0, XP: 20
potted_blue_magnolia_sapling - Farming Level: 0, XP: 20
jungle_branch - Farming Level: 0, XP: 20
mangrove_branch - Farming Level: 0, XP: 20
glistering_ivy_plant - Farming Level: 0, XP: 20
socotra_sapling - Farming Level: 0, XP: 20
potted_enchanted_birch_sapling - Farming Level: 400, XP: 2020
baobab_branch - Farming Level: 0, XP: 20
cactus_flower - Farming Level: 0, XP: 20
peat_farmland - Farming Level: 100, XP: 520
flowering_leaves - Farming Level: 0, XP: 20
potted_cypress_sapling - Farming Level: 100, XP: 520
potted_small_oak_sapling - Farming Level: 0, XP: 20
baobab_sapling - Farming Level: 0, XP: 20
eucalyptus_sapling - Farming Level: 0, XP: 20
hyacinth_flowers - Farming Level: 0, XP: 20
flowering_shrub - Farming Level: 0, XP: 20
blackwood_sapling - Farming Level: 0, XP: 20
oak_branch - Farming Level: 0, XP: 20
acacia_branch - Farming Level: 0, XP: 20
magnolia_branch - Farming Level: 0, XP: 20
white_magnolia_sapling - Farming Level: 0, XP: 20
potted_ashen_sapling - Farming Level: 0, XP: 20
potted_pine_sapling - Farming Level: 0, XP: 20
potted_eucalyptus_sapling - Farming Level: 0, XP: 20
birch_branch - Farming Level: 0, XP: 20
potted_baobab_sapling - Farming Level: 0, XP: 20
larch_sapling - Farming Level: 0, XP: 20
apple_oak_sapling - Farming Level: 0, XP: 20
pine_branch - Farming Level: 0, XP: 20
socotra_branch - Farming Level: 0, XP: 20
willow_sapling - Farming Level: 0, XP: 20
potted_willow_sapling - Farming Level: 0, XP: 20
brimwood_sapling - Farming Level: 0, XP: 20
pink_magnolia_sapling - Farming Level: 0, XP: 20
potted_blackwood_sapling - Farming Level: 0, XP: 20
larch_branch - Farming Level: 0, XP: 20
overgrown_bone_block - Farming Level: 100, XP: 520
potted_brimwood_sapling - Farming Level: 0, XP: 20
redwood_sapling - Farming Level: 0, XP: 20
brimsprout_nylium - Farming Level: 0, XP: 20
potted_flowering_sapling - Farming Level: 0, XP: 20
potted_barrel_cactus - Farming Level: 0, XP: 20
orange_maple_sapling - Farming Level: 0, XP: 20
flowering_sapling - Farming Level: 0, XP: 20
ashen_sapling - Farming Level: 0, XP: 20
potted_socotra_sapling - Farming Level: 0, XP: 20
silver_birch_sapling - Farming Level: 0, XP: 20
potted_mauve_sapling - Farming Level: 0, XP: 20
blue_magnolia_sapling - Farming Level: 0, XP: 20
silt_farmland - Farming Level: 100, XP: 520
potted_golden_larch_sapling - Farming Level: 200, XP: 1020
joshua_sapling - Farming Level: 0, XP: 20
small_oak_sapling - Farming Level: 0, XP: 20
eucalyptus_branch - Farming Level: 0, XP: 20
enchanted_birch_sapling - Farming Level: 400, XP: 2020
potted_cobalt_sapling - Farming Level: 0, XP: 20
redwood_branch - Farming Level: 0, XP: 20
potted_red_maple_sapling - Farming Level: 0, XP: 20
golden_larch_sapling - Farming Level: 200, XP: 1020
potted_bamboo_sapling - Farming Level: 0, XP: 20
dead_pine_sapling - Farming Level: 0, XP: 20
maple_sapling - Farming Level: 0, XP: 20
potted_silver_birch_sapling - Farming Level: 0, XP: 20
blue_magnolia_flowers - Farming Level: 0, XP: 20
dropleaf_plant - Farming Level: 0, XP: 20
dead_branch - Farming Level: 0, XP: 20
dead_sapling - Farming Level: 0, XP: 20
kapok_branch - Farming Level: 0, XP: 20
hanging_earlight_plant - Farming Level: 0, XP: 20
duskmelon - Farming Level: 0, XP: 20
potted_orange_maple_sapling - Farming Level: 0, XP: 20
prismoss_sprout - Farming Level: 0, XP: 20
cherry_branch - Farming Level: 0, XP: 20
brimsprout - Farming Level: 0, XP: 20
silver_birch_branch - Farming Level: 0, XP: 20
blackwood_branch - Farming Level: 0, XP: 20
salmonberry_bush - Farming Level: 0, XP: 20
cypress_branch - Farming Level: 100, XP: 520
potted_purple_coneflower - Farming Level: 0, XP: 20
red_maple_sapling - Farming Level: 0, XP: 20
potted_cactus_flower - Farming Level: 0, XP: 20
potted_larch_sapling - Farming Level: 0, XP: 20
potted_redwood_sapling - Farming Level: 0, XP: 20
purple_coneflower - Farming Level: 0, XP: 20
saguaro_cactus - Farming Level: 0, XP: 20
potted_maple_sapling - Farming Level: 0, XP: 20
potted_corpse_flower - Farming Level: 0, XP: 20
spruce_branch - Farming Level: 0, XP: 20
palm_sapling - Farming Level: 0, XP: 20
maple_branch - Farming Level: 0, XP: 20
potted_white_magnolia_sapling - Farming Level: 0, XP: 20
mauve_branch - Farming Level: 0, XP: 20
kapok_vines_plant - Farming Level: 0, XP: 20
spanish_moss_plant - Farming Level: 0, XP: 20
pink_magnolia_flowers - Farming Level: 0, XP: 20
orange_coneflower - Farming Level: 0, XP: 20
kapok_sapling - Farming Level: 0, XP: 20
cypress_sapling - Farming Level: 100, XP: 520
cobalt_sapling - Farming Level: 0, XP: 20
bamboo_leaves - Farming Level: 0, XP: 20
potted_pink_magnolia_sapling - Farming Level: 0, XP: 20
glistering_sprout - Farming Level: 0, XP: 20
alpha_sapling - Farming Level: 0, XP: 20
corpse_flower - Farming Level: 0, XP: 20
potted_dead_pine_sapling - Farming Level: 0, XP: 20
pine_sapling - Farming Level: 0, XP: 20
magnolia_sapling - Farming Level: 0, XP: 20
mycotoxic_mushrooms - Farming Level: 0, XP: 20
white_magnolia_flowers - Farming Level: 0, XP: 20
flowering_lily_pad - Farming Level: 0, XP: 20
bamboo_sapling - Farming Level: 0, XP: 20
dark_oak_branch - Farming Level: 0, XP: 20
barrel_cactus - Farming Level: 0, XP: 20
mauve_sapling - Farming Level: 0, XP: 20
silver_birch_branch - Farming Level: 0, XP: 20
jungle_branch - Farming Level: 0, XP: 20
mangrove_branch - Farming Level: 0, XP: 20
socotra_sapling - Farming Level: 0, XP: 20
willow_branch - Farming Level: 0, XP: 20
baobab_branch - Farming Level: 0, XP: 20
cactus_flower - Farming Level: 0, XP: 20
peat_farmland - Farming Level: 100, XP: 520
flowering_leaves - Farming Level: 0, XP: 20
small_oak_sapling - Farming Level: 0, XP: 20
baobab_sapling - Farming Level: 0, XP: 20
eucalyptus_sapling - Farming Level: 0, XP: 20
hyacinth_flowers - Farming Level: 0, XP: 20
flowering_shrub - Farming Level: 0, XP: 20
blackwood_sapling - Farming Level: 0, XP: 20
oak_branch - Farming Level: 0, XP: 20
acacia_branch - Farming Level: 0, XP: 20
magnolia_branch - Farming Level: 0, XP: 20
white_magnolia_sapling - Farming Level: 0, XP: 20
